id,name,overview,synonym,update_by,published_at,created_by,updated_by,created_at,updated_at,belongs_to,related_symptom_w2v,related_symptom_bert
45,Mắt đỏ,Đỏ mắt là tình trạng giãn của mạch máu trên bề mặt nhãn cầu.,[],,2022-01-12 12:37:31.556+00,1,1,2022-01-12 10:06:17.653+00,2022-01-12 12:37:31.567+00,,"['Đỏ mặt', 'Mắt đỏ', 'Mắt bị đỏ', 'Đỏ mắt', 'Các mảng màu đỏ trên da', 'Nốt đỏ tròn nhỏ', 'Vàng tròng trắng mắt', 'Thấy chấm đen trước mắt', 'Hoa mắt', 'Vàng mắt', 'Đỏ vùng da quanh khớp', 'Nốt màu đỏ trên bề mặt da', 'Ban đỏ trên da', 'Mặt đỏ bừng', 'Má đỏ', 'Nóng mắt', 'Đỏ da', 'Mờ mắt']",['Mắt đỏ']
90,Đau cột sống cổ - cột sống thắt lưng,"Đau cột sống cổ, cột sống thắt lưng là những lý do đi khám phổ biến nhất. Phần này bao gồm đau cột sống cổ phía sau (không phải đau ở phía trước cổ) và không bao gồm hầu hết chấn thương lớn (ví dụ: gãy xương, bao gồm gãy xương đốt sống do loãng xương; trật khớp; mất vững<br>).","[""đau lưng"", ""đau cổ""]",,2022-01-12 12:07:43.757+00,1,1,2022-01-12 10:06:17.991+00,2022-01-13 09:46:19.207+00,,"['Đau cột sống cổ - cột sống thắt lưng', 'Đau vùng hạ sườn trái', 'Đau nhức chân tay', 'Đau thắt lưng', 'Đau đầu', 'Đau phía sau xương ức', 'Đau cổ', 'Đau bụng từng cơn', 'Đau khi quan hệ', 'Cảm giác ngứa ran bên trong cổ chân', 'Khối ở cổ', 'Đau vùng bên trái bụng', 'Đau ở vùng hạ sườn phải', 'Đau ở vùng chậu trong giai đoạn đầu của thai kỳ', 'Đau khi đi tiểu', 'Đau ở vùng chậu', 'Đau bụng ở trẻ em', 'Đau bụng cấp tính', 'Đau ở hạ vị', 'Đau bụng vùng thượng vị', 'Có khối ở cổ', 'Đau khi đi lại', 'Yếu cơ vùng đầu mặt cổ', 'Đau ở vùng bụng', 'Đau trong và xung quanh một khớp', 'Đi ngoài phân sống', 'Đau cơ', 'Đau vùng mạn sườn dưới', 'Đau ở nhiều khớp', 'Đau vùng thắt lưng', 'Đau dai dẳng vùng thượng vị', 'Đau xương cánh tay', 'Đau bụng tái phát', 'Co thắt cơ', 'Đau phía sau đầu và cổ', 'Đau đầu đột ngột', 'Khối u ở bìu không đau', 'Đau nhức toàn thân', 'Đi tiểu đau']",['Đau cột sống cổ - cột sống thắt lưng']
34,Khối ở cổ,"<br>Các triệu chứng ban đầu thường gặp của ung thư vùng đầu cổ bao gồm xuất hiện khối u không triệu chứng vùng cổ, loét niêm mạc có đau, tổn thương niêm mạc có thể nhìn thấy (ví dụ bạch sản, hồng sản), khàn tiếng và khó nuốt. Các triệu chứng muộn hơn phụ thuộc vào vị trí và mức lan rộng của khối u và bao gồm đau, dị cảm, liệt thần kinh, cứng hàm, và hơi thở hôi. Đau tai là một triệu chứng thường bị bỏ qua, do đau từ khối u nguyên phát. Sút cân do ăn kém; đau khi nuốt cũng rất thường gặp.",[],,2022-01-12 12:36:21.499+00,1,3,2022-01-12 10:06:17.544+00,2022-01-12 12:36:21.513+00,,"['Khối u ở cổ', 'Khối ở cổ', 'Có khối ở cổ', 'Bướu ở cổ', 'Da vùng cổ thâm', 'Khối u trên mặt', 'Sờ thấy một khối u trong bụng', 'Khối u ở bụng', 'Khối u vùng dưới hàm', 'Đau cột sống cổ - cột sống thắt lưng', 'Tăng khối lượng cơ bắp', 'Chảy nước ở tai', 'Hạch ở cổ', 'Đau ở vùng hạ sườn phải', 'Đau ở vùng chậu trong giai đoạn đầu của thai kỳ', 'Dịch xanh lá ở dương vật', 'Nổi cục ở dây thần kinh ngoại vi', 'Dịch vàng ở dương vật', 'Dịch trắng ở dương vật', 'Yếu cơ vùng đầu mặt cổ', 'Các khối u ở miệng', 'Phát ban ở trẻ sơ sinh và trẻ nhỏ', 'Đau phía sau đầu và cổ', 'Khối u ở bìu không đau', 'Ho ở người lớn']",['Khối ở cổ']
138,Đầy hơi,,,,2022-01-14 04:32:13.982+00,1,1,2022-01-14 04:32:10.731+00,2022-01-14 04:32:13.997+00,,"['Đầy hơi', 'Đầy bụng', 'Ợ hơi liên tục']",['Đầy hơi']
172,Chứng hoang tưởng,,,,2022-01-14 06:38:48.767+00,1,1,2022-01-14 06:38:47.147+00,2022-01-14 06:38:48.779+00,,"['Chứng hoang tưởng', 'Chứng cương dương vật']",['Chứng hoang tưởng']
176,Ho ông ổng,,,,2022-01-14 06:41:40.815+00,1,1,2022-01-14 06:41:38.039+00,2022-01-14 06:41:40.832+00,,['Ho ông ổng'],['Ho ông ổng']
216,Đau vùng bên trái bụng,,,,2022-01-14 07:32:51.04+00,1,1,2022-01-14 07:32:45.976+00,2022-01-14 07:32:51.057+00,,"['Đau vùng hạ sườn trái', 'Đau vùng bên trái bụng', 'Đau ở vùng hạ sườn phải', 'Đau ở vùng chậu', 'Đau bụng vùng thượng vị', 'Đau ở vùng bụng', 'Đau vùng thắt lưng', 'Đau bụng tái phát', 'Đau vai', 'Đau nhức chân tay', 'Đau đầu', 'Đau rát vùng u', 'Sờ thấy một khối u trong bụng', 'Đau bụng vùng gan', 'Đau phía sau xương ức', 'Khối u ở bụng', 'Đầy bụng', 'Đau bụng từng cơn', 'Đau khi quan hệ', 'Giả mạc hai bên thành họng', 'Cảm giác ngứa ran bên trong cổ chân', 'Đau âm ỉ thượng vị', 'Đau cột sống cổ - cột sống thắt lưng', 'Hạch bẹn sưng to và đau', 'Nóng rát vùng thượng vị', 'Đau dữ dội vùng thượng vị', 'Đau dương vật', 'Suy tim trái', 'Đau ở vùng chậu trong giai đoạn đầu của thai kỳ', 'Đau khi đi tiểu', 'Đau bụng ở trẻ em', 'Đau bụng cấp tính', 'Đau ở hạ vị', 'Đau tinh hoàn', 'Đại tiện đau', 'Đau khi đi lại', 'Đau nhói vùng mông', 'Yếu cơ vùng đầu mặt cổ', 'Sưng nề vùng da xung quanh', 'Sưng ở vùng chậu', 'Đau khi nhai', 'Búi trĩ bên trong hoặc ngoài trực tràng', 'Đau bụng kinh', 'Đau trong và xung quanh một khớp', 'Có mủ bên trong ', 'Đau cơ', 'Đau tức ngực', 'Nặng bụng dưới', 'Đau vùng xương chậu', 'Đau vùng mạn sườn dưới', 'Đau trong hốc mắt', 'Đau ở nhiều khớp', 'Đau dai dẳng vùng thượng vị', 'Sưng đau vùng chấn thương', 'Đau xương cánh tay', 'Mất chức năng vùng bị thương', 'Đau phía sau đầu và cổ', 'Đau bụng mạn tính', 'Đau đầu đột ngột', 'Xuất tinh đau', 'Khối u ở bìu không đau', 'Ngứa ở vùng háng', 'Đau khi giao hợp', 'Đau nhức toàn thân', 'Đi tiểu đau', 'Đau hạ vị']","['Đau vùng hạ sườn trái', 'Đau bụng vùng gan', 'Đau vùng bên trái bụng', 'Đau ở vùng hạ sườn phải', 'Đau vùng xương chậu', 'Đau vùng thắt lưng']"
263,Hoa mắt,,,,2022-01-14 08:58:49.607+00,1,1,2022-01-14 08:58:46.904+00,2022-01-14 08:58:49.624+00,,"['Hoa mắt', 'Vàng tròng trắng mắt', 'Mắt đỏ', 'Chóng mặt và hoa mắt', 'Vàng mắt', 'Mắt bị đỏ', 'Đỏ mắt']",['Hoa mắt']
316,Chậm phát triển,,,,2022-01-14 14:03:15.663+00,3,3,2022-01-14 14:03:14.576+00,2022-01-14 14:03:15.675+00,,"['Chậm phát triển', 'Đi đứng chậm chạp', 'Tăng trưởng chậm ở trẻ em', 'Chậm tiêu', 'Phản xạ chậm', 'Phát ban', 'Dương vật phát triển', 'Chậm nói']",['Chậm phát triển']
382,Hạch bẹn sưng to và đau,,,,,1,1,2022-01-15 06:43:18.164+00,2022-01-15 06:43:18.177+00,,"['Hạch bẹn sưng to và đau', 'Đau ngực dữ dội', 'Đau nhức chân tay', 'Đau rát vùng u', 'Đau bụng vùng gan', 'Đau phía sau xương ức', 'Đau bụng từng cơn', 'Gan sưng to', 'Đau vùng bên trái bụng', 'Đau vai gáy', 'Đau bắp chân', 'Đau bìu', 'Đau bụng', 'Sưng nề nhẹ quanh đầu xương', 'Đau bụng cấp tính', 'Sưng và cứng khớp', 'Đau nhói vùng mông', 'Sưng quanh hậu môn', 'Đau bụng kinh', 'Đau ở vùng bụng', 'Đau tức ngực', 'Đau vùng xương chậu', 'Đau trong hốc mắt', 'Đau ở nhiều khớp', 'Sưng mặt', 'Sưng hạch bạch huyết', 'Sưng đau vùng chấn thương', 'Đau xương cánh tay', 'Bụng sưng', 'Đau bụng dữ dội', 'Đau bụng tái phát', 'Đau bụng mạn tính', 'Khối u ở bìu không đau', 'Đau nhức toàn thân', 'Tai sưng to', 'Mi sưng nề']",['Hạch bẹn sưng to và đau']
383,Tiểu đục,,,,2022-01-15 06:43:58.585+00,1,1,2022-01-15 06:43:57.091+00,2022-01-15 06:43:58.625+00,,"['Tiểu đục', 'Nước tiểu trắng đục']",['Tiểu đục']
448,Tăng khối lượng cơ bắp,,,,2022-01-15 08:32:27.709+00,3,3,2022-01-15 08:32:26.458+00,2022-01-15 08:32:27.725+00,,"['Thiếu sự phối hợp cơ bắp', 'Tăng khối lượng cơ bắp', 'Trương lực cơ giảm', 'Nổi nốt khắp cơ thể', 'Khối u trên mặt', 'Nhiệt độ cơ thể thấp', 'Sờ thấy một khối u trong bụng', 'Khối u vùng dưới hàm', 'Tăng kích thước âm vật', 'Khối ở cổ', 'Yếu cơ', 'Tăng huyết áp', 'Tăng cân', 'Tăng tiết dịch âm đạo', 'Có khối ở cổ', 'Yếu cơ vùng đầu mặt cổ', 'Các khối u ở miệng', 'Tăng chiều cao', 'Tăng động thái quá', 'Huyết áp tăng']",['Tăng khối lượng cơ bắp']
449,Giộng trầm,,,,2022-01-15 08:32:45.289+00,3,3,2022-01-15 08:32:43.731+00,2022-01-15 08:32:45.306+00,,['Giộng trầm'],"['Giộng trầm', 'Đau bụng kinh']"
524,Vùng dày bì dưới da,,,,2022-01-16 10:51:03.414+00,2,2,2022-01-16 10:51:01.74+00,2022-01-16 10:51:03.425+00,,"['Vùng dày bì dưới da', 'Các mảng màu đỏ trên da', 'Vết loét da nhỏ', 'Da vùng cổ thâm', 'Teo lớp mỡ dưới da', 'Mụn nhỏ trên bề mặt da đầu', 'Màng màu xám dày vùng họng', 'Khối u vùng dưới hàm', 'Thay đổi màu sắc da ở dương vật', 'Đốm trên da', 'Màu da khác xung quanh', 'Đỏ vùng da quanh khớp', 'Nốt màu đỏ trên bề mặt da', 'Mảng sần trên bề mặt da', 'Các mảng đỏ hoặc nâu trên da', 'Các mảng da ngứa']",['Vùng dày bì dưới da']
581,Viêm đỏ hầu họng,,,,2022-01-17 10:45:32.716+00,1,1,2022-01-17 10:45:30.633+00,2022-01-17 10:45:32.729+00,,"['Viêm đỏ hầu họng', 'Nề đỏ xung quanh vết loét', 'Viêm mũi xuất tiết', 'Viêm họng', 'Viêm màng kết mạc mắt', 'Loét vòm hầu họng', 'Vú bị sưng đỏ', 'Viêm miệng']","['Viêm đỏ hầu họng', 'Loét vòm hầu họng']"
625,Đau vai gáy,,,,2022-01-18 02:30:03.74+00,1,1,2022-01-18 02:30:02.125+00,2022-01-18 02:30:03.757+00,,"['Đau vai', 'Mỏi vai gáy', 'Đau vai gáy', 'Đau nhức chân tay', 'Đau thắt lưng', 'Đau đầu', 'Đau bụng vùng gan', 'Đau phía sau xương ức', 'Đau bụng từng cơn', 'Hạch bẹn sưng to và đau', 'Đau bắp chân', 'Đau lưng', 'Đau nhói vùng mông', 'Đau bụng kinh', 'Đau cơ', 'Đau trong hốc mắt', 'Đau gót chân', 'Đau vùng thắt lưng', 'Đau xương cánh tay', 'Đau bụng tái phát', 'Đau nhức toàn thân', 'Đau nhức xương']","['Đau sưng khớp', 'Đau thắt lưng', 'Ngạt mũi', 'Đau vai gáy', 'Đau bắp chân', 'Đau khớp']"
731,Nóng rát vùng thượng vị,,,,2022-01-18 04:22:19.906+00,1,1,2022-01-18 04:22:18.469+00,2022-01-18 04:22:19.917+00,,"['Nóng rát vùng thượng vị', 'Đau vùng hạ sườn trái', 'Đau âm ỉ thượng vị', 'Đau vùng bên trái bụng', 'Đau dữ dội vùng thượng vị', 'Đau ở vùng hạ sườn phải', 'Đau ở vùng chậu trong giai đoạn đầu của thai kỳ', 'Đau ở vùng chậu', 'Đau ở hạ vị', 'Đau bụng vùng thượng vị', 'Nóng rát vùng mông', 'Yếu cơ vùng đầu mặt cổ', 'Sưng nề vùng da xung quanh', 'Sưng ở vùng chậu', 'Đau ở vùng bụng', 'Nóng rát trong vú', 'Đau vùng mạn sườn dưới', 'Đau dai dẳng vùng thượng vị', 'Đi tiểu rát', 'Ngứa ở vùng háng', 'Đau hạ vị']",['Nóng rát vùng thượng vị']
627,Cảm giác kiến bò trong người,,,,2022-01-18 02:31:16.198+00,1,1,2022-01-18 02:31:14.55+00,2022-01-18 02:31:16.208+00,,"['Cảm giác kiến bò trong người', 'Không nói hoặc biểu lộ cảm xúc', 'Cảm giác dị vật trong mắt', 'Giác mạc mất độ bóng', 'Chảy máu trong thực quản', 'Đỏ quanh giác mạc', 'Chảy máu trong quan hệ', 'Lãnh cảm', 'Ít quan tâm tới người khác', 'Chảy máu âm đạo trong giai đoạn đầu của thai kỳ', 'Nhạy cảm với tiếng ồn', 'Chảy máu âm đạo trong giai đoạn cuối của thai kỳ', 'Máu trong phân', 'Nhạy cảm với ánh sáng', 'Thay đổi vị giác', 'Khó khăn trong việc di chuyển', 'Sờ thấy một khối u trong bụng', 'Khó khăn trong việc suy luận', 'Mất thính giác đột ngột', 'Cảm giác ngứa ran bên trong cổ chân', 'Đau ở vùng chậu trong giai đoạn đầu của thai kỳ', 'Da mất cảm giác', 'Phù chi dưới trong giai đoạn cuối của thai kỳ', 'Mất vị giác', 'Giảm cảm giác', 'Rối loạn về cảm xúc', 'Buồn nôn trong giai đoạn đầu của thai kỳ', 'Liệt một nửa người', 'Cảm giác khối u chặn họng', 'Búi trĩ bên trong hoặc ngoài trực tràng', 'Đau trong và xung quanh một khớp', 'Có mủ bên trong ', 'Mất cảm giác', 'Ho ở người lớn']",['Cảm giác kiến bò trong người']
60,Buồn nôn,"(Buồn nôn và nôn ở trẻ sơ sinh và trẻ nhỏ<br>được thảo luận ở mục khác.)<br>Buồn nôn, cảm giác khó chịu cần nôn, biểu hiện nhận thức về kích thích (bao gồm kích thích phó giao cảm) vào trung tâm nôn ở hành tủy. Nôn là sự tống xuất mạnh chất chứa trong dạ dày do sự co thắt không tự chủ của cơ thành bụng khi cơ thắt tâm vị và cơ thắt thực quản dưới giãn.<br>Nôn nên được phân biệt với trào ngược (trớ ở trẻ em), đó là tình trạng di chuyển các chất chứa trong dạ dày mà không kèm theo buồn nôn hoặc co thắt cơ mạnh cơ thành bụng. Bệnh nhân có co thắt tâm vị hoặc hội chứng ""nhai lại"" hoặc túi thừa Zenker có thể trào thức ăn không tiêu hóa mà không buồn nôn.","[""nôn ói ở người lớn""]",Nam,2022-01-12 11:59:11.89+00,1,1,2022-01-12 10:06:17.758+00,2022-01-14 04:33:12.87+00,,"['Buồn nôn', 'Nôn mửa', 'Buồn rầu', 'Buồn ngủ', 'Buồn bã']",['Buồn nôn']
35,Chảy nước ở tai,"Chảy dịch tai (otorrhea) là chảy dịch hoặc mủ ra ngoài ống tai Nó có thể là dịch, dịch nhày, hoặc mủ. Các triệu chứng liên quan có thể bao gồm đau tai, sốt, ngứa, chóng mặt<br>, ù tai<br>, và nghe kém<br>.",[],,2022-01-12 12:24:41.458+00,1,1,2022-01-12 10:06:17.551+00,2022-01-12 12:24:41.476+00,,"['Chảy dịch ở tai', 'Chảy máu trong thực quản', 'Chảy máu trong quan hệ', 'Nước chảy từng ít một từ âm đạo', 'Chảy nước ở tai', 'Đau ở vùng hạ sườn phải', 'Tiêu chảy ra máu', 'Dịch chảy từ ống tai ngoài', 'Mất nước', 'Chảy máu quá nhiều', 'Chảy máu cam', 'Nước bọt có máu', 'Chảy máu âm đạo', 'Chảy máu âm đạo trong giai đoạn đầu của thai kỳ', 'Chảy máu âm đạo trong giai đoạn cuối của thai kỳ', 'Tăng trưởng chậm ở trẻ em', 'Chảy nước dãi', 'Khối ở cổ', 'Tiêu chảy', 'Đau ở vùng chậu trong giai đoạn đầu của thai kỳ', 'Chảy nước mắt', 'Chảy nước mũi', 'Đau ở vùng chậu', 'Tiêu chảy nhiều lần', 'Đau ở hạ vị', 'Nổi cục ở dây thần kinh ngoại vi', 'Có khối ở cổ', 'Nước tiểu trắng đục', 'Phân toàn nước màu trắng đục', 'Dịch vàng ở dương vật', 'Dịch trắng ở dương vật', 'Tiêu chảy ở trẻ em', 'Sưng ở vùng chậu', 'Đau ở vùng bụng', 'Các khối u ở miệng', 'Đau ở nhiều khớp', 'Tăng bilirubin máu ở trẻ sơ sinh', 'Vết nứt ở hậu môn', 'Phát ban ở trẻ sơ sinh và trẻ nhỏ', 'Nước mắt có dịch mờ đục', 'Buồn nôn ở trẻ nhỏ và trẻ em', 'Uống nhiều nước', 'Khối u ở bìu không đau', 'Ho ở người lớn']","['Chảy dịch ở tai', 'Chảy nước ở tai']"
173,Kích động,,,,2022-01-14 06:39:06.268+00,1,1,2022-01-14 06:39:04.71+00,2022-01-14 06:39:06.284+00,,"['Kích động', 'Không có cử động hay phản xạ', 'Chuyển động không theo ý muốn', 'Tăng kích thước âm vật', 'Động kinh', 'Giảm vận động', 'Khó cử động', 'Tăng động thái quá', 'Liệt vận động']",['Kích động']
103,Yếu cơ,,,,2022-01-14 03:20:00.437+00,3,3,2022-01-14 03:18:34.614+00,2022-01-14 03:20:00.454+00,,"['Trương lực cơ giảm', 'Thiếu sự phối hợp cơ bắp', 'Yếu', 'Yếu cơ', 'Yếu cơ vùng đầu mặt cổ', 'Nổi nốt khắp cơ thể', 'Nhiệt độ cơ thể thấp', 'Yếu liệt chi dưới', 'Tăng khối lượng cơ bắp', 'Suy nhược cơ thể']",['Yếu cơ']
54,Tiêu chảy,"(Xem thêm Tổng quan về kém hấp thu<br>và xem Tổng quan về bệnh viêm ruột<br>. Tiêu chảy ở trẻ em<br>được thảo luận ở mục khác.)<br>Phân là 60 - 90% nước. Trong xã hội phương Tây, lượng phân là 100 đến 200 g/ ngày ở người lớn khỏe mạnh và 10g / kg / ngày ở trẻ sơ sinh, phụ thuộc vào lượng chất xơ không hấp thu được trong khẩu phần ăn (chủ yếu là carbohydrate). Ỉa chảy được định nghĩa là trọng lượng phân > 200 g/ ngày. Tuy nhiên, nhiều người cho rằng bất kỳ sự tăng lượng nước trong phân nào đều là ỉa chảy. Một cách khác, nhiều người ăn phải lượng lớn chất xơ tạo phân nhiều hơn nhưng không nghĩ mình bị tiêu chảy.",[],Nam,2022-01-12 12:43:30.641+00,1,1,2022-01-12 10:06:17.727+00,2022-01-14 07:13:53.244+00,,"['Tiêu chảy', 'Tiêu chảy ra máu', 'Tiêu chảy nhiều lần', 'Chảy dịch ở tai', 'Chảy máu cam', 'Chảy máu trong thực quản', 'Chảy máu trong quan hệ', 'Chảy máu âm đạo', 'Chảy máu âm đạo trong giai đoạn đầu của thai kỳ', 'Nước chảy từng ít một từ âm đạo', 'Chảy máu mũi', 'Chảy nước dãi', 'Chảy nước ở tai', 'Chảy nước mắt', 'Chảy nước mũi', 'Dịch chảy từ ống tai ngoài', 'Tiêu chảy ở trẻ em', 'Chảy máu quá nhiều']",['Tiêu chảy']
